"Year","Week","Date & Time","Favorite","Line","Underdog","Total","Game_Type"
"2010","16","12/23 8:20 ET","At Pittsburgh","-14","Carolina","37.5","reg"
"2010","16","12/25 7:30 ET","Dallas","-7","At Arizona","45","reg"
"2010","16","12/26 1:00 ET","At Miami","-3.5","Detroit","41.5","reg"
"2010","16","Postponed to
Tuesday 8:00 ETsize=-1>","At Philadelphia","-14","Minnesota","44","reg"
"2010","16","12/26 1:00 ET","At Jacksonville","-7","Washington","45.5","reg"
"2010","16","12/26 1:00 ET","At St. Louis","-2.5","San Francisco","40","reg"
"2010","16","12/26 4:15 ET","At Tampa Bay","-5.5","Seattle","43","reg"
"2010","16","12/26 1:00 ET","New England","-7","At Buffalo","46","reg"
"2010","16","12/26 1:00 ET","At Chicago","-2.5","NY Jets","35.5","reg"
"2010","16","12/26 1:00 ET","Baltimore","-3.5","At Cleveland","40","reg"
"2010","16","12/26 1:00 ET","At Kansas City","-4","Tennessee","42.5","reg"
"2010","16","12/26 4:05 ET","Indianapolis","-2","At Oakland","46","reg"
"2010","16","12/26 4:05 ET","Houston","-2","At Denver","49.5","reg"
"2010","16","12/26 4:15 ET","At Green Bay","-3","NY Giants","43.5","reg"
"2010","16","12/26 4:05 ET","San Diego","-8","At Cincinnati","43.5","reg"
"2010","16","12/27 8:35 ET","At Atlanta","-2","New Orleans","50","reg"
"2010","16","12/28 8:00 ET","At Philadelphia","-14","Minnesota","44","reg"
"2009","16","12/25 7:30 ET","At Tennessee","-1.5","San Diego","47.5","reg"
"2009","16","12/27 1:00 ET","At Green Bay","-13.5","Seattle","43.5","reg"
"2009","16","12/27 1:00 ET","At Cleveland","-3","Oakland","37","reg"
"2009","16","12/27 1:00 ET","At Cincinnati","-13.5","Kansas City","39.5","reg"
"2009","16","12/27 1:00 ET","At Atlanta","-8","Buffalo","40","reg"
"2009","16","12/27 1:00 ET","At Miami","-1.5","Houston","46.5","reg"
"2009","16","12/27 1:00 ET","At NY Giants","-8.5","Carolina","42.5","reg"
"2009","16","12/27 1:00 ET","At New Orleans","-14","Tampa Bay","48.5","reg"
"2009","16","12/27 1:00 ET","At New England","-9.5","Jacksonville","44","reg"
"2009","16","12/27 1:00 ET","At Pittsburgh","-3","Baltimore","43","reg"
"2009","16","12/27 4:15 ET","At Philadelphia","-7","Denver","43.5","reg"
"2009","16","12/27 4:05 ET","At Arizona","-16.5","St. Louis","43.5","reg"
"2009","16","12/27 4:05 ET","At San Francisco","-14","Detroit","41","reg"
"2009","16","12/27 4:15 ET","At Indianapolis","-3","NY Jets","40.5","reg"
"2009","16","12/27 8:20 ET","Dallas","-7","At Washington","42","reg"
"2009","16","12/28 8:35 ET","Minnesota","-8.5","At Chicago","41.5","reg"
"2008","16","12/18 8:15 ET","Indianapolis","-6","At Jacksonville","43.5","reg"
"2008","16","12/20 8:15 ET","At Dallas","-5.5","Baltimore","39","reg"
"2008","16","12/21 1:00 ET","Pittsburgh","-3","At Tennessee","34","reg"
"2008","16","12/21 1:00 ET","Miami","-3","At Kansas City","37","reg"
"2008","16","12/21 1:00 ET","At New England","-8","Arizona","41.5","reg"
"2008","16","12/21 1:00 ET","At Cleveland","-2.5","Cincinnati","31","reg"
"2008","16","12/21 4:15 ET","Philadelphia","-5.5","At Washington","37.5","reg"
"2008","16","12/21 1:00 ET","San Francisco","-3.5","At St. Louis","42.5","reg"
"2008","16","12/21 4:15 ET","At Minnesota","-3","Atlanta","43.5","reg"
"2008","16","12/21 1:00 ET","New Orleans","-7","At Detroit","50.5","reg"
"2008","16","12/21 8:15 ET","At NY Giants","-4","Carolina","38","reg"
"2008","16","12/21 4:05 ET","NY Jets","-3.5","At Seattle","41.5","reg"
"2008","16","12/21 4:05 ET","Houston","-7","At Oakland","43.5","reg"
"2008","16","12/21 4:05 ET","At Denver","-6.5","Buffalo","46.5","reg"
"2008","16","12/21 1:00 ET","At Tampa Bay","-4","San Diego","42.5","reg"
"2008","16","12/22 8:35 ET","At Chicago","-4","Green Bay","41","reg"
"2007","16","12/20 8:15 ET","Pittsburgh","-8","At St. Louis","43.5","reg"
"2007","16","12/22 8:15 ET","Dallas","-10.5","At Carolina","42.5","reg"
"2007","16","12/23 1:00 ET","Cleveland","-2.5","At Cincinnati","43.5","reg"
"2007","16","12/23 1:00 ET","Green Bay","-7.5","At Chicago","32","reg"
"2007","16","12/23 1:00 ET","At Indianapolis","-7","Houston","45","reg"
"2007","16","12/23 1:00 ET","At Detroit","-6","Kansas City","43.5","reg"
"2007","16","12/23 4:15 ET","At New England","-22","Miami","45","reg"
"2007","16","12/23 1:00 ET","NY Giants","-2.5","At Buffalo","32","reg"
"2007","16","12/23 1:00 ET","At Jacksonville","-14","Oakland","40","reg"
"2007","16","12/23 1:00 ET","At New Orleans","-3","Philadelphia","47.5","reg"
"2007","16","12/23 8:15 ET","At Minnesota","-6","Washington","40.5","reg"
"2007","16","12/23 4:05 ET","At Arizona","-11","Atlanta","44","reg"
"2007","16","12/23 4:15 ET","At Seattle","-12","Baltimore","39","reg"
"2007","16","12/23 4:15 ET","At Tennessee","-8","NY Jets","37","reg"
"2007","16","12/23 4:05 ET","Tampa Bay","-6.5","At San Francisco","37","reg"
"2007","16","12/24 8:00 ET","At San Diego","-9.5","Denver","47.5","reg"
"2006","16","12/21 8:00 ET","At Green Bay","-4","Minnesota","38","reg"
"2006","16","12/23 8:00 ET","Kansas City","-7","At Oakland","36.5","reg"
"2006","16","12/24 1:00 ET","At Buffalo","-5","Tennessee","37.5","reg"
"2006","16","12/24 1:00 ET","At NY Giants","-3","New Orleans","47.5","reg"
"2006","16","12/24 1:00 ET","At Atlanta","-6.5","Carolina","40.5","reg"
"2006","16","12/24 1:00 ET","At St. Louis","-1.5","Washington","43","reg"
"2006","16","12/24 1:00 ET","Indianapolis","-9","At Houston","47","reg"
"2006","16","12/24 1:00 ET","At Pittsburgh","-4","Baltimore","36.5","reg"
"2006","16","12/24 1:00 ET","At Cleveland","-3","Tampa Bay","37.5","reg"
"2006","16","12/24 1:00 ET","Chicago","-6","At Detroit","42","reg"
"2006","16","12/24 1:00 ET","At Jacksonville","-3","New England","37","reg"
"2006","16","12/24 4:05 ET","At San Francisco","-3.5","Arizona","45","reg"
"2006","16","12/24 4:15 ET","At Denver","-3","Cincinnati","44.5","reg"
"2006","16","12/24 4:15 ET","San Diego","-4","At Seattle","45.5","reg"
"2006","16","12/25 5:00 ET","At Dallas","-7","Philadelphia","47.5","reg"
"2006","16","12/25 8:30 ET","At Miami","-2","NY Jets","36.5","reg"
"2017","17","1/1 1:00 ET","At Tennessee","-3","Houston","41","reg"
"2017","17","1/1 1:00 ET","Buffalo","-4","At NY Jets","43","reg"
"2017","17","1/1 1:00 ET","Baltimore","-2.5","At Cincinnati","40.5","reg"
"2017","17","1/1 4:25 ET","At Washington","-9","NY Giants","47","reg"
"2017","17","1/1 8:25 ET","Green Bay","-3.5","At Detroit","50.5","reg"
"2017","17","1/1 1:00 ET","At Indianapolis","-5.5","Jacksonville","48.5","reg"
"2017","17","1/1 1:00 ET","At Philadelphia","-6.5","Dallas","44","reg"
"2017","17","1/1 1:00 ET","At Minnesota","-6.5","Chicago","44","reg"
"2017","17","1/1 1:00 ET","At Tampa Bay","-3.5","Carolina","44.5","reg"
"2017","17","1/1 1:00 ET","At Pittsburgh","-3.5","Cleveland","41.5","reg"
"2017","17","1/1 4:25 ET","At Atlanta","-7.5","New Orleans","58.5","reg"
"2017","17","1/1 1:00 ET","New England","-8","At Miami","47","reg"
"2017","17","1/1 4:25 ET","Arizona","-7","At Los Angeles","39","reg"
"2017","17","1/1 4:25 ET","Kansas City","-6","At San Diego","44.5","reg"
"2017","17","1/1 4:25 ET","Seattle","-11.5","At San Francisco","44.5","reg"
"2017","17","1/1 4:25 ET","At Denver","-1","Oakland","40","reg"
"2016","17","1/3 1:00 ET","NY Jets","-3","At Buffalo","41","reg"
"2016","17","1/3 4:25 ET","At Carolina","-10","Tampa Bay","45","reg"
"2016","17","1/3 1:00 ET","New England","-10","At Miami","46.5","reg"
"2016","17","1/3 1:00 ET","At Cincinnati","-9.5","Baltimore","41","reg"
"2016","17","1/3 1:00 ET","At Atlanta","-6","New Orleans","53.5","reg"
"2016","17","1/3 1:00 ET","At Houston","-6","Jacksonville","45","reg"
"2016","17","1/3 1:00 ET","Pittsburgh","-13","At Cleveland","47","reg"
"2016","17","1/3 4:25 ET","At Kansas City","-6.5","Oakland","43.5","reg"
"2016","17","1/3 1:00 ET","At Indianapolis","-4","Tennessee","39","reg"
"2016","17","1/3 1:00 ET","At Dallas","-3","Washington","41","reg"
"2016","17","1/3 1:00 ET","Detroit","-2.5","At Chicago","45","reg"
"2016","17","1/3 1:00 ET","At NY Giants","-3.5","Philadelphia","51","reg"
"2016","17","1/3 8:30 ET","At Green Bay","-3","Minnesota","44","reg"
"2016","17","1/3 4:25 ET","At Denver","-10","San Diego","42","reg"
"2016","17","1/3 4:25 ET","St. Louis","-3","At San Francisco","38.5","reg"
"2016","17","1/3 4:25 ET","At Arizona","-6","Seattle","47","reg"
"2014","17","12/28 4:25 ET","At Green Bay","-8.5","Detroit","47","reg"
"2014","17","12/28 1:00 ET","At Houston","-8.5","Jacksonville","38.5","reg"
"2014","17","12/28 8:30 ET","At Pittsburgh","-3","Cincinnati","48.5","reg"
"2014","17","12/28 1:00 ET","Indianapolis","-7.5","At Tennessee","46.5","reg"
"2014","17","12/28 1:00 ET","At Baltimore","-14","Cleveland","40","reg"
"2014","17","12/28 1:00 ET","At New England","-4.5","Buffalo","43.5","reg"
"2014","17","12/28 1:00 ET","At Miami","-7","NY Jets","41","reg"
"2014","17","12/28 4:25 ET","At Atlanta","-3","Carolina","48","reg"
"2014","17","12/28 1:00 ET","At Minnesota","-7","Chicago","47.5","reg"
"2014","17","12/28 1:00 ET","At Kansas City","-3","San Diego","42","reg"
"2014","17","12/28 1:00 ET","At NY Giants","-1","Philadelphia","52","reg"
"2014","17","12/28 1:00 ET","Dallas","-6","At Washington","47.5","reg"
"2014","17","12/28 1:00 ET","New Orleans","-6","At Tampa Bay","46.5","reg"
"2014","17","12/28 4:25 ET","At Seattle","-11.5","St. Louis","41.5","reg"
"2014","17","12/28 4:25 ET","At San Francisco","-6.5","Arizona","37.5","reg"
"2014","17","12/28 4:25 ET","At Denver","-15.5","Oakland","48.5","reg"
"2013","17","12/29 1:00 ET","Carolina","-6","At Atlanta","46","reg"
"2013","17","12/29 4:25 ET","Green Bay","-3","At Chicago","51.5","reg"
"2013","17","12/29 1:00 ET","At Tennessee","-7","Houston","44.5","reg"
"2013","17","12/29 1:00 ET","At Pittsburgh","-9","Cleveland","44.5","reg"
"2013","17","12/29 1:00 ET","At NY Giants","-3.5","Washington","44.5","reg"
"2013","17","12/29 1:00 ET","At Cincinnati","-6.5","Baltimore","43","reg"
"2013","17","12/29 1:00 ET","At Indianapolis","-11","Jacksonville","45","reg"
"2013","17","12/29 8:30 ET","Philadelphia","-7","At Dallas","54.5","reg"
"2013","17","12/29 1:00 ET","At Miami","-7","NY Jets","41","reg"
"2013","17","12/29 1:00 ET","Detroit","-2","At Minnesota","50","reg"
"2013","17","12/29 4:25 ET","At New England","-7.5","Buffalo","46.5","reg"
"2013","17","12/29 4:25 ET","At New Orleans","-10.5","Tampa Bay","46.5","reg"
"2013","17","12/29 4:25 ET","Denver","-10","At Oakland","54","reg"
"2013","17","12/29 4:25 ET","At Arizona","-3","San Francisco","41","reg"
"2013","17","12/29 4:25 ET","At San Diego","-14.5","Kansas City","46","reg"
"2013","17","12/29 4:25 ET","At Seattle","-12","St. Louis","41","reg"
"2012","17","12/30 1:00 ET","At Buffalo","-3.5","NY Jets","40.5","reg"
"2012","17","12/30 4:25 ET","At New England","-11.5","Miami","48","reg"
"2012","17","12/30 1:00 ET","At Cincinnati","-5.5","Baltimore","43","reg"
"2012","17","12/30 1:00 ET","At Pittsburgh","-10","Cleveland","36.5","reg"
"2012","17","12/30 1:00 ET","Houston","-6.5","At Indianapolis","47","reg"
"2012","17","12/30 1:00 ET","At Tennessee","-6","Jacksonville","42","reg"
"2012","17","12/30 1:00 ET","At NY Giants","-6.5","Philadelphia","44.5","reg"
"2012","17","12/30 8:30 ET","At Washington","-3","Dallas","49","reg"
"2012","17","12/30 1:00 ET","Chicago","-3","At Detroit","46","reg"
"2012","17","12/30 4:25 ET","Green Bay","-3","At Minnesota","46","reg"
"2012","17","12/30 1:00 ET","At Atlanta","-3","Tampa Bay","45.5","reg"
"2012","17","12/30 1:00 ET","At New Orleans","-4.5","Carolina","54","reg"
"2012","17","12/30 4:25 ET","At Denver","-17","Kansas City","41","reg"
"2012","17","12/30 4:25 ET","At San Diego","-8.5","Oakland","41.5","reg"
"2012","17","12/30 4:25 ET","At San Francisco","-16.5","Arizona","38.5","reg"
"2012","17","12/30 4:25 ET","At Seattle","-11.5","St. Louis","42","reg"
"2012","17","1/1 1:00 ET","At Philadelphia","-7.5","Washington","44.5","reg"
"2012","17","1/1 4:15 ET","At Atlanta","-10","Tampa Bay","45.5","reg"
"2012","17","1/1 1:00 ET","San Francisco","-12.5","At St. Louis","34.5","reg"
"2012","17","1/1 1:00 ET","At Minnesota","-2.5","Chicago","42","reg"
"2012","17","1/1 1:00 ET","Detroit","-6.5","At Green Bay","41.5","reg"
"2012","17","1/1 8:30 ET","At NY Giants","-3","Dallas","48","reg"
"2012","17","1/1 1:00 ET","At New Orleans","-7","Carolina","55","reg"
"2012","17","1/1 1:00 ET","Tennessee","-2.5","At Houston","38.5","reg"
"2012","17","1/1 4:15 ET","Baltimore","-3","At Cincinnati","37.5","reg"
"2012","17","1/1 4:15 ET","Pittsburgh","-7","At Cleveland","33","reg"
"2012","17","1/1 1:00 ET","At Jacksonville","-3","Indianapolis","36.5","reg"
"2012","17","1/1 1:00 ET","At Miami","-2","NY Jets","39","reg"
"2012","17","1/1 1:00 ET","At New England","-10.5","Buffalo","50","reg"
"2012","17","1/1 4:15 ET","At Oakland","-2.5","San Diego","50","reg"
"2012","17","1/1 4:15 ET","At Denver","-2.5","Kansas City","37.5","reg"
"2012","17","1/1 4:15 ET","At Arizona","-2.5","Seattle","40.5","reg"
"2011","17","1/2 1:00 ET","At Kansas City","-4.5","Oakland","43","reg"
"2011","17","1/2 1:00 ET","At New England","-4.5","Miami","44","reg"
"2011","17","1/2 4:15 ET","At Indianapolis","-8.5","Tennessee","48","reg"
"2011","17","1/2 4:15 ET","At Houston","-4.5","Jacksonville","47.5","reg"
"2011","17","1/2 1:00 ET","Pittsburgh","-6.5","At Cleveland","38","reg"
"2011","17","1/2 1:00 ET","At Baltimore","-9.5","Cincinnati","43","reg"
"2011","17","1/2 1:00 ET","At Detroit","-3.5","Minnesota","44","reg"
"2011","17","1/2 4:15 ET","NY Giants","-4.5","At Washington","44.5","reg"
"2011","17","1/2 4:15 ET","At Green Bay","-11.5","Chicago","43.5","reg"
"2011","17","1/2 4:15 ET","Dallas","-2","At Philadelphia","43.5","reg"
"2011","17","1/2 1:00 ET","At NY Jets","-1","Buffalo","38","reg"
"2011","17","1/2 1:00 ET","At Atlanta","-14.5","Carolina","41","reg"
"2011","17","1/2 1:00 ET","At New Orleans","-7","Tampa Bay","46.5","reg"
"2011","17","1/2 8:25 ET","St. Louis","-3","At Seattle","42.5","reg"
"2011","17","1/2 4:15 ET","At San Francisco","-6","Arizona","39","reg"
"2011","17","1/2 4:15 ET","San Diego","-5","At Denver","47.5","reg"
"2010","17","1/3 1:00 ET","At Buffalo","-8","Indianapolis","32","reg"
"2010","17","1/3 1:00 ET","At Carolina","-10","New Orleans","41","reg"
"2010","17","1/3 1:00 ET","At Cleveland","-2","Jacksonville","35","reg"
"2010","17","1/3 4:15 ET","At Dallas","-3","Philadelphia","47.5","reg"
"2010","17","1/3 1:00 ET","Chicago","-4.5","At Detroit","44.5","reg"
"2010","17","1/3 1:00 ET","At Houston","-8","New England","46.5","reg"
"2010","17","1/3 1:00 ET","Pittsburgh","-3","At Miami","45.5","reg"
"2010","17","1/3 1:00 ET","At Minnesota","-8","NY Giants","48","reg"
"2010","17","1/3 8:20 ET","At NY Jets","-10","Cincinnati","33.5","reg"
"2010","17","1/3 1:00 ET","San Francisco","-7","At St. Louis","39.5","reg"
"2010","17","1/3 1:00 ET","Atlanta","-3","At Tampa Bay","42","reg"
"2010","17","1/3 4:15 ET","At Arizona","-3","Green Bay","42","reg"
"2010","17","1/3 4:15 ET","At Denver","-9","Kansas City","38","reg"
"2010","17","1/3 4:15 ET","Baltimore","-10","At Oakland","39","reg"
"2010","17","1/3 4:15 ET","At San Diego","-3","Washington","39","reg"
"2010","17","1/3 4:15 ET","Tennessee","-6","At Seattle","45","reg"
"2008","17","12/28 1:00 ET","At Tampa Bay","-11","Oakland","39.5","reg"
"2008","17","12/28 1:00 ET","At Green Bay","-11","Detroit","41.5","reg"
"2008","17","12/28 4:15 ET","At Philadelphia","-2","Dallas","41","reg"
"2008","17","12/28 1:00 ET","At Minnesota","-7","NY Giants","41","reg"
"2008","17","12/28 1:00 ET","At Houston","-3","Chicago","46.5","reg"
"2008","17","12/28 1:00 ET","Carolina","-2","At New Orleans","51.5","reg"
"2008","17","12/28 1:00 ET","At Atlanta","-14","St. Louis","44.5","reg"
"2008","17","12/28 1:00 ET","At Cincinnati","-1.5","Kansas City","40","reg"
"2008","17","12/28 4:15 ET","At Baltimore","-11","Jacksonville","37.5","reg"
"2008","17","12/28 1:00 ET","Tennessee","-3","At Indianapolis","38.5","reg"
"2008","17","12/28 1:00 ET","At Pittsburgh","-11.5","Cleveland","33.5","reg"
"2008","17","12/28 4:15 ET","At NY Jets","-2.5","Miami","43","reg"
"2008","17","12/28 1:00 ET","New England","-5.5","At Buffalo","34.5","reg"
"2008","17","12/28 4:15 ET","At Arizona","-7","Seattle","46.5","reg"
"2008","17","12/28 4:15 ET","At San Francisco","-2.5","Washington","37","reg"
"2008","17","12/28 8:15 ET","At San Diego","-7","Denver","50.5","reg"
"2007","17","12/29 8:15 ET","New England","-13.5","At NY Giants","47","reg"
"2007","17","12/30 1:00 ET","At Philadelphia","-9","Buffalo","39.5","reg"
"2007","17","12/30 1:00 ET","Carolina","-3","At Tampa Bay","35.5","reg"
"2007","17","12/30 1:00 ET","Cincinnati","-2.5","At Miami","45.5","reg"
"2007","17","12/30 4:15 ET","At Washington","-9","Dallas","38.5","reg"
"2007","17","12/30 1:00 ET","At Green Bay","-3.5","Detroit","39","reg"
"2007","17","12/30 1:00 ET","At Houston","-7","Jacksonville","42","reg"
"2007","17","12/30 1:00 ET","At Chicago","-1","New Orleans","41.5","reg"
"2007","17","12/30 4:15 ET","Pittsburgh","-3.5","At Baltimore","34.5","reg"
"2007","17","12/30 1:00 ET","Seattle","-2","At Atlanta","38.5","reg"
"2007","17","12/30 1:00 ET","At Cleveland","-11.5","San Francisco","41","reg"
"2007","17","12/30 8:15 ET","Tennessee","-4.5","At Indianapolis","40.5","reg"
"2007","17","12/30 4:15 ET","Minnesota","-3","At Denver","41","reg"
"2007","17","12/30 4:15 ET","San Diego","-9.5","At Oakland","41","reg"
"2007","17","12/30 4:15 ET","At Arizona","-6","St. Louis","48.5","reg"
"2007","17","12/30 4:15 ET","At NY Jets","-5","Kansas City","35","reg"
"2006","17","12/30 8:00 ET","NY Giants","-2","At Washington","42.5","reg"
"2006","17","12/31 4:15 ET","At Baltimore","-9.5","Buffalo","36.5","reg"
"2006","17","12/31 8:15 ET","At Chicago","-3.5","Green Bay","38.5","reg"
"2006","17","12/31 1:00 ET","At Cincinnati","-6","Pittsburgh","44","reg"
"2006","17","12/31 1:00 ET","At Dallas","-13.5","Detroit","45","reg"
"2006","17","12/31 1:00 ET","At Houston","-6","Cleveland","37.5","reg"
"2006","17","12/31 4:15 ET","At Indianapolis","-9","Miami","43.5","reg"
"2006","17","12/31 1:00 ET","At Kansas City","-2.5","Jacksonville","36.5","reg"
"2006","17","12/31 1:00 ET","St. Louis","-1.5","At Minnesota","43.5","reg"
"2006","17","12/31 1:00 ET","Carolina","-2.5","At New Orleans","38","reg"
"2006","17","12/31 1:00 ET","At NY Jets","-10.5","Oakland","34","reg"
"2006","17","12/31 4:15 ET","At Philadelphia","-6.5","Atlanta","42.5","reg"
"2006","17","12/31 1:00 ET","At Tampa Bay","-3","Seattle","37","reg"
"2006","17","12/31 1:00 ET","At Tennessee","-3.5","New England","41","reg"
"2006","17","12/31 4:15 ET","At Denver","-11","San Francisco","40","reg"
"2006","17","12/31 4:15 ET","At San Diego","-13.5","Arizona","44.5","reg"
"2018","WC","1/6 4:30 ET","At Kansas City","-8.5","Tennessee","44","post"
"2018","WC","1/6 8:15 ET","At LA Rams","-6","Atlanta","48.5","post"
"2018","WC","1/7 1:00 ET","At Jacksonville","-8.5","Buffalo","40","post"
"2018","WC","1/7 4:30 ET","At New Orleans","-6.5","Carolina","48","post"
"2017","WC","1/7 4:35 ET","At Houston","-4","Oakland","37.5","post"
"2017","WC","1/7 8:15 ET","At Seattle","-8.5","Detroit","45.5","post"
"2017","WC","1/8 1:05 ET","At Pittsburgh","-11.5","Miami","47.5","post"
"2017","WC","1/8 4:40 ET","At Green Bay","-5","NY Giants","46.5","post"
"2016","WC","1/9 4:35 ET","Kansas City","-3","At Houston","39.5","post"
"2016","WC","1/9 8:15 ET","Pittsburgh","-2","At Cincinnati","46","post"
"2016","WC","1/10 1:05 ET","Seattle","-5","At Minnesota","40","post"
"2016","WC","1/10 4:40 ET","At Washington","-1.5","Green Bay","48","post"
"2015","WC","1/3 4:35 ET","At Carolina","-5.5","Arizona","37.5","post"
"2015","WC","1/3 8:15 ET","At Pittsburgh","-3","Baltimore","47","post"
"2015","WC","1/4 1:00 ET","At Indianapolis","-4","Cincinnati","47.5","post"
"2015","WC","1/4 4:40 ET","At Dallas","-6.5","Detroit","48","post"
"2014","WC","1/4 4:35 ET","Kansas City","-1.5","At Indianapolis","48","post"
"2014","WC","1/4 8:10 ET","At Philadelphia","-3","New Orleans","55","post"
"2014","WC","1/5 1:05 ET","At Cincinnati","-6.5","San Diego","48","post"
